"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"312953938154496001","312949527298584576","16145328","2013-03-16 15:50:07 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ResilientRabbit Also, if you know of any other attendees, feel free to pass the list along to them to subscribe to: http://t.co/Wn8dUMHtrO","","","","http://goo.gl/p9UKT"
"312953417578446848","312949527298584576","16145328","2013-03-16 15:48:03 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ResilientRabbit Now you are fully listed!","","","",""
"312953156084584448","312753336279527424","18358444","2013-03-16 15:47:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LindsayPavlas @onidavin A person in a bear hat told me you're going on a certain cruise, so I added you to my list: http://t.co/Wn8dUMHtrO","","","","http://goo.gl/p9UKT"
"312946865459056640","","22434844","2013-03-16 15:22:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@essellpee I noticed you subscribed to my boatparty list. Are you in for the cruise or just an observer? If you're in I'll add you.","","","",""
"312946723393769472","","25644285","2013-03-16 15:21:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Zombiebabies I noticed you subscribed to my boatparty list. Are you in for the cruise or just an observer? If you're in I'll add you.","","","",""
"312946574089146368","","16145328","2013-03-16 15:20:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ResilientRabbit I noticed you subscribed to my boatparty list. Are you in for the cruise or just an observer? If you're in I'll add you.","","","",""
"312883480612700160","","","2013-03-16 11:10:09 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#icare MT @aliceandstuff Since I couldn't fall asleep, here are some of my thoughts on Doctor Who: http://t.co/PQGv4THGAy #noonecares","","","","http://maybehitsuzen.wordpress.com/2013/03/16/here-are-some-words-about-doctor-who/"
"312882373521993728","312835161416937472","170488398","2013-03-16 11:05:45 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@aliceandstuff We're going to have a lot of Who to talk about in September. I couldn't agree more with you considering the point you're at.","","","",""
"312758980986433537","","","2013-03-16 02:55:26 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @LindsayPavlas: Oh yeah and then my awesome friend @zenaccc made Davin and me http://t.co/PtM4cFKIaC T-SHIRTS!!!! http://t.co/X92BpBysd3","312753336279527424","18358444","2013-03-16 02:33:00 +0000","http://BOATPARTY.BIZ,http://yfrog.com/kjk62cwj,http://BOATPARTY.BIZ,http://yfrog.com/kjk62cwj"
"312757426556370944","312751152921989120","17763438","2013-03-16 02:49:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil Does that mean you need to find a website that specializes in fake rubber pagans?","","","",""
"312756404492574720","312750617548435456","17763438","2013-03-16 02:45:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil ah, that makes sense. I have gotten a few favorites from her on tweets I've had with Abby and Alicia Tobin.","","","",""
"312750261405880321","312742758957862912","17763438","2013-03-16 02:20:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil If you say so. I don't actually know what sitting at the cool kids table is like or who she actually is.","","","",""
"312741555821740032","312735664561090560","17763438","2013-03-16 01:46:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil Feels good doesn't it.","","","",""
"312726001870331904","312725649381027840","5611152","2013-03-16 00:44:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@JesseThorn I LOVED that box! Thanks @MailChimp!","","","",""
"312706600785817601","","","2013-03-15 23:27:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MaxFunHQ: On @thememorypalace: they might be giants. Before you think this regards @tmbg: they also might be corpses. Maybe. http:// ...","312705137003094017","870442892","2013-03-15 23:21:29 +0000","http://ow.ly/j14cK,http://ow.ly/j14cK"
"312673400164323329","","","2013-03-15 21:15:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's neat to see what went into making your friends the people they are: http://t.co/DqjdXsAHYW Keep writing everyday @tompappalardo","","","","http://blog.tompappalardo.com/?p=6217"
"312656801134948354","312655287645515777","13415162","2013-03-15 20:09:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@artichkme Attitude or not, google says I'd pull into Pittsburgh a little before 1am.","","","",""
"312651754514837504","312639575736610816","14971414","2013-03-15 19:49:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hey_friend Fair enough. Disregard my previous tweet.","","","",""
"312651519684132864","312635631983546368","14971414","2013-03-15 19:48:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hey_friend Grown up on the shelves for all to see, leopard in the desk drawers just for you.","","","",""
"312650626838446080","312617003322048512","13415162","2013-03-15 19:44:52 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@artichkme I'm on my own tonight, but even if I left now I don't think I'd make it for dinner. Have fun!","","","",""
"312537554501107712","","","2013-03-15 12:15:34 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I lost a follower and a followee on twitter overnight. That makes it someone I know. I feel like someone died, but I don't know who...","","","",""
"312139210045919232","312058647414968321","15035025","2013-03-14 09:52:41 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@smartbunny I'm not so sure.... grammatically @grahamclark 's story doesn't check out.","","","",""
"311995172605026304","311994236818055169","15035025","2013-03-14 00:20:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@smartbunny Yeah, that @grahamclark is a real so-and-so.","","","",""
"311994031985012736","311992078731186176","15035025","2013-03-14 00:15:48 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@smartbunny Did you not take it home with you from #MaxFunCon East? Did @grahamclark take it for his private beard painting collection?","","","",""
"311880127267086338","311878971673415680","222072312","2013-03-13 16:43:11 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@GeorgieMHobbs That just adds to the adventure.","","","",""
"311870982107308033","311771328485130240","222072312","2013-03-13 16:06:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@GeorgieMHobbs You should come either way! Make friends on the ship. That's what I did at MaxFunCon &amp; plan to do on http://t.co/KSBzuoTQab.","","","","http://boatparty.biz"
"311865260183265280","","","2013-03-13 15:44:06 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I was just noticing the same thing. RT @ajlobster: Everyone I follow loves Veronica Mars, apparently.","","","",""
"311858289879158784","311849192274395136","17763438","2013-03-13 15:16:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil Why are you taunting me like this?","","","",""
"311655513840570369","311655172948516865","73140625","2013-03-13 01:50:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@eastcoastdandy I believe robotic children are our future. Our creep, creepy future.","","","",""
"311655078417297408","311510390209138688","11651302","2013-03-13 01:48:55 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@KatieBLV She is a fine looking ship. I can only hope the vessel for http://t.co/KSBzuoTQab is as stately as the S.S. Funny Times.","","","","http://boatparty.biz"
"311652717703618560","311651786199023616","14966677","2013-03-13 01:39:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Jordan_Morris Thanks. I assumed as much, but just couldn't get the possibility out of my head. So..... @aimeemann, any plans in September?","","","",""
"311647487934996480","","","2013-03-13 01:18:45 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Hey @MaxFunHQ, did @Jordan_Morris happen to misspeak on #JJGo or did @aimeemann really get added to the http://t.co/KSBzuoTQab lineup?","","","","http://boatparty.biz"
"311270083110526976","311260082761515008","11651302","2013-03-12 00:19:05 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@KatieBLV Saw your http://t.co/KSBzuoTQab tweet. If you're going, let me know &amp; I'll add you to my list of attendees: http://t.co/pP5eDlgLUQ","","","","http://boatparty.biz,http://goo.gl/jLS1V"
"311265759995252736","311262832954048513","15727419","2013-03-12 00:01:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@wigu VINDICATED!","","","",""
"311255897039048704","311228550411874305","15727419","2013-03-11 23:22:43 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@wigu Did those 23 minutes end in successful vindication or a trip to the hardware store?","","","",""
"311167724124532736","","","2013-03-11 17:32:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @JosieLong One of the students we interviewed for arts emergency said ""I like old music"" oh yeah, what kind? ""90s stuff""  ohgodohgodohgod","","","",""
"310829945557499905","310829139189964800","14971414","2013-03-10 19:10:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@hey_friend nope. I have two for you.","","","",""
"310826729604276224","","14971414","2013-03-10 18:57:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hey_friend @wigu It's filling up. If you need seats I have two with your name. Center, six rows back.","","","",""
"310822110446620673","","14971414","2013-03-10 18:39:00 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hey_friend &amp; @wigu Do you want me to save you seats at the @hodgman thing?","","","",""
"310793254683697152","","","2013-03-10 16:44:20 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Hey @abbydoodaday, did you design this new headless @daveshumka line for Old Navy? http://t.co/CxVahwEfa8","","","","http://yfrog.com/h39z9hsj"
"310787481429757952","","","2013-03-10 16:21:24 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Surprisingly minimalist new Cheerios' box. http://t.co/LT9i5d55jv","","","","http://instagr.am/p/Wrvha6OiTP/"
"310752310634631169","310750378293592064","14971414","2013-03-10 14:01:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hey_friend @artichkme Yeah, I got a little queasy when I read that last night....","","","",""
"310703207590543360","","","2013-03-10 10:46:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","It's not? MT @JesseThorn I could probably get my son into Arrested Development if I told him it was about a stair truck &amp; its human friends.","","","",""
"310204307981094912","310111221141606400","14348594","2013-03-09 01:44:04 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hodgman Do you need me to line up a dress for Sunday in Northampton? Maybe even get a coordinating set for @BillatLarge and @MonteBelmonte?","","","",""
"310173804028633088","","","2013-03-08 23:42:52 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","It sure is tempting! RT @dotsam: That... is one fine looking hoodie... http://t.co/tKqOBeRHNS via @artichkme, via @dotsam, via @kickstarter","","","","http://kck.st/12xr2Tp"
"310151129549905920","310149280218357760","17763438","2013-03-08 22:12:46 +0000","<a href=""http://twitter.com/carbonandroid"" rel=""nofollow"">Carbon for Android</a>","@esiwasil I consider my mustache the closest thing to bangs I will ever have. The braids idea made me gag in my mouth a little.","","","",""
"310136557132726273","310136072887750656","112804499","2013-03-08 21:14:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@abbydoodaday @esiwasil Well, there goes my plan for Spring.","","","",""
"310121118109417472","310100163010125824","13415162","2013-03-08 20:13:30 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@artichkme Well played body. Well played.","","","",""
"309753521002143746","309751563398819841","21500653","2013-03-07 19:52:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tracitalynne Good point Milkshakes. Good point.","","","",""
"309734919138050049","309730584652038145","112804499","2013-03-07 18:38:53 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@abbydoodaday I have a sneaking suspicion that you keep posting these in an attempt to break @esiwasil 's brain.","","","",""
"309723752915169280","309705927332876289","24867853","2013-03-07 17:54:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@_ColinAnderson  Just curious if you've pushed @JesseThorn about an #InternationalWaters in International Waters on http://t.co/KSBzuoTQab?","","","","http://boatparty.biz"
"309718243403239424","309715564614516738","14971414","2013-03-07 17:32:38 +0000","<a href=""http://twitter.com/carbonandroid"" rel=""nofollow"">Carbon for Android</a>","@hey_friend I will be going to see the @hodgman &amp; @BillatLarge trivia fiasco on Sunday, but sadly @mcelmoyl will be working.","","","",""
"309714898122850305","309703179849838592","14971414","2013-03-07 17:19:20 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hey_friend I have always saved those with no reason. I made a conscious when my most recent card came to toss it. NEVER AGAIN!","","","",""
"309682878713823232","309682198531944448","13415162","2013-03-07 15:12:06 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@artichkme Yeah, @eastcoastdandy is kind of adorable that way.","","","",""
"309680532571181057","","","2013-03-07 15:02:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MT @eastcoastdandy Netflix is my friend, and Doctor Who is my husband she introduced me to.  I started watching 1 month ago...5 eps left.","","","",""
"309488990938099712","","","2013-03-07 02:21:40 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HA! MT @mcelmoyl: Photo: Reading an interview with @JesseThorn while Jesse Thorne is favoriting my tweet. #metathorne http://t.co/SGb9PfQnjc","","","","http://tmblr.co/ZkT9NtfhWAM-"
"309455745273958401","309326433103269888","5611152","2013-03-07 00:09:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",".@JesseThorn Don't forget to mention @JosieLong graced Stop Podcasting Yourself long before http://t.co/KSBzuoTQab! http://t.co/nTEKNcOBDZ","","","","http://boatparty.biz,http://www.maximumfun.org/stop-podcasting-yourself/stop-podcasting-yourself-207-josie-long"
"309452823672791040","309451683107319808","15035025","2013-03-06 23:57:57 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@smartbunny We all do it once. once.","","","",""
"309399913765171200","309398529951014912","5611152","2013-03-06 20:27:42 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@JesseThorn Then I will just have to up my pledge level during #MaxFunDrive &amp; earmark the extra funds specifically for #InternationalWaters.","","","",""
"309398209422299136","309370442731380736","5611152","2013-03-06 20:20:56 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@JesseThorn Wanted to let you know, I increased my pledge level mid year just for #InternationalWaters &amp; #TheMemoryPalace. RE: #MaxFunDrive","","","",""
"309294302561964033","309275546624348161","13415162","2013-03-06 13:28:02 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@artichkme I'm glad I saw this after I got to work. I might have just given up and gone back to bed if I had seen it before I left home. :c","","","",""
"308982788315574273","","","2013-03-05 16:50:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Stop what you are doing and listen to this NOW! http://t.co/F390hyrgFU (via @tjscott978 via @verge)","","","","http://vrge.co/15u6NUq"
"308972919118262272","308929882732261377","17763438","2013-03-05 16:10:59 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@esiwasil I see how it is. I'll play along &amp; stop asking you &amp; then try &amp; act surprised when you show up in Miami for http://t.co/KSBzuoTQab","","","","http://boatparty.biz"
"308924758500732928","","16101560","2013-03-05 12:59:36 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@grahamclark I sadly would be the overlap in the Venn diagram of attendees of a combo http://t.co/KSBzuoTQab &amp; Woodstock '94 Reunion Cruise.","","","","http://boatparty.biz"
"308874911978487808","308786989992390657","17763438","2013-03-05 09:41:32 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil Try again. You were supposed to get a computer AND a ticket to http://t.co/KSBzuoTQab.","","","","http://boatparty.biz"
"308725418742124544","","","2013-03-04 23:47:30 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ThingMake: 'Make That Thing' Helps Crowdfunded Projects Actually Send You the Swag They Promised | http://t.co/c0KoHdyFXV http://t.c ...","308703043233411072","1126169720","2013-03-04 22:18:35 +0000","http://Wired.com,http://www.wired.com/underwire/2013/03/make-that-thing-kickstarter/,http://Wired.com,http://www.wired.com/underwire/2013/03/make-that-thing-kickstarter/"
"308712651750535168","","","2013-03-04 22:56:46 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Jordan_Morris: It's weird that Pottery Barn Kids is a real thing and not the punchline to a joke about how much dumb stuff there is.","308681937353060353","14966677","2013-03-04 20:54:43 +0000",""
"308664172709822464","308662184819449856","16317267","2013-03-04 19:44:08 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ajlobster Does that make it better or worse?","","","",""
"308657147430981634","308656178739687424","312336251","2013-03-04 19:16:13 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@FuzziestKitty You're on the list! The http://t.co/KSBzuoTQab list!","","","","http://boatparty.biz"
"308629715982372864","","","2013-03-04 17:27:13 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Well said. RT @JesseThorn: Every adult man should own a suit. Here is why. http://t.co/mXX6bhOiCc","","","","http://putthison.com/post/44539956747/because-you-are-an-adult-you-need-a-sincere-suit"
"308606155238830080","308604796431114242","16101560","2013-03-04 15:53:35 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@grahamclark For a man who brings me so much joy on Tuesday, you sure try your best to bum me out the rest of the week.","","","",""
"308576021303681025","","5611152","2013-03-04 13:53:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@JesseThorn Any other specific @MaxFunHQ talent or staff joining us on http://t.co/KSBzuoTQab that I can add to my #boatparty twitter list?","","","","http://boatparty.biz"
"308535629791252480","308451487833534464","13881622","2013-03-04 11:13:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@SoRefined You're on the list! On the ship I'll catch you up on all the latest Northampton gossip. Until then see you around twitter!","","","",""
"308412381971767296","308402389747113985","17763438","2013-03-04 03:03:36 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil This is an unacceptable turn of events....","","","",""
"308412035232833536","308391294407933952","13415162","2013-03-04 03:02:13 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@artichkme $20 - http://t.co/ppuGUElOlL","","","","http://pittsburgh.craigslist.org/art/3580210999.html"
"308355345678475264","308295953515962368","112804499","2013-03-03 23:16:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@abbydoodaday I knew in my head this was going to be a picture of grampa, but in my heart I hoped it was going to be @daveshumka.","","","",""
"308254085704978433","","","2013-03-03 16:34:35 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Then have I got the product for you! http://t.co/tOfJpnvQjf MT @wigu: Don't tell @hey_friend but I think I might like microwaved eggs better","","","","http://youtu.be/RfZMZo1Rclo"
"308204853556031488","307998986504126465","17071398","2013-03-03 13:18:57 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@njcelebrant I think @mcelmoyl @aliceandstuff @tjscott978 @endemictoearth @stm555 @beccasattelite &amp; I are all in for http://t.co/KSBzuoTQab","","","","http://boatparty.biz"
"308199984560472064","308099751499419648","13415162","2013-03-03 12:59:37 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@artichkme Yay! Even more in common! I knew there was more to like about you...","","","",""
"308199214675021824","308071063496040449","15727419","2013-03-03 12:56:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@wigu It was great to totally randomly run into you there. (definitely not stalking you based on your twitter feed)","","","",""
"308195496680357888","","","2013-03-03 12:41:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @hey_friend SHUT. UP. http://t.co/xkidW1IFbU","","","","http://twitter.com/hey_friend/status/308027093218914305/photo/1"
"307845238796464128","","90938411","2013-03-02 13:29:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@beccasattelite There was one for MaxFunCon East attendees that I subscribed to that helped me (&amp; others) get to know each other before MFC.","","","",""
"307844315550474240","307727068869820416","90938411","2013-03-02 13:26:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@beccasattelite Hey there fellow http://t.co/KSBzuoTQab-er! I'm amassing a twitter list of attendees for convenience: http://t.co/pP5eDlgLUQ","","","","http://boatparty.biz,http://goo.gl/jLS1V"
"307552807857311744","","","2013-03-01 18:07:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","That would remind Rothko of Rothko. RT @hepaestus: My first thought was this reminds me of Rothko -  http://t.co/hg6Ez4P1mw","","","","http://trendland.com/anna-pogossovas-iceland-series/"
"307524481713336320","307510841610219520","30972259","2013-03-01 16:15:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@AliciaATobin Happy (non)Birthday!","","","",""
"307521908482650112","","","2013-03-01 16:05:11 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Anyone else joining the http://t.co/KSBzuoTQab adventure? Know someone who is? Let me know and I'll add it to: http://t.co/pP5eDlgLUQ #AOCMF","","","","http://boatparty.biz,http://goo.gl/jLS1V"
"307519896454049793","307512001591136257","13415162","2013-03-01 15:57:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@artichkme As an over 30 fella, I would just like to say ""ew"".","","","",""
"307514128539467777","","","2013-03-01 15:34:16 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @noahmanger: And just like that, http://t.co/bDlSuZ4Nzy breaks my life-long streak of consecutive days of not wanting to go on a cruise.","306464680975691776","52319604","2013-02-26 18:04:08 +0000","http://boatparty.biz,http://boatparty.biz"
"307506893566398464","307505204025237504","17763438","2013-03-01 15:05:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil @hey_friend wasn't at East, but has been to West in the past. We've lived less than a mile apart for years but only just met IRL","","","",""
"307501202738913280","","","2013-03-01 14:42:54 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","This is unacceptable: http://t.co/P0UfWVv9xg MT @onidavin: Is there an archive of the old http://t.co/KSBzuoTQab? I need a picture of a boat","","","","http://goo.gl/uaOvp,http://boatparty.biz"
"307496851601489923","307493170168598531","17763438","2013-03-01 14:25:37 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil While I am thinking about it. Try to meet up with @hey_friend at MFCWest. She lives just down the street from me and is great.","","","",""
"307496152981467136","307493170168598531","17763438","2013-03-01 14:22:50 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil We should try &amp; work something out next time we are in NJ. Also, feel free to plan a long weekend in Western Mass when you need it","","","",""
"307495309976674304","307493170168598531","17763438","2013-03-01 14:19:29 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil Start eBaying &amp; Craigslisting the rest of the stuff in that garage &amp; workshop and start building a http://t.co/KSBzuoTQab fund!","","","","http://boatparty.biz"
"307488920503984130","307488509688696832","17763438","2013-03-01 13:54:06 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil We are taking the cruise, but no MaxFunCon West for us. I still can't believe we both agreed to it, but it is booked now.","","","",""
"307484284225216512","","","2013-03-01 13:35:40 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","What have I done.....  @JesseThorn better make me forget I am on a floating casino. RE: http://t.co/KSBzuoTQab","","","","http://boatparty.biz"
"307166625096933376","","","2013-02-28 16:33:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Please take a moment &amp; contact your members of Congress. RT @laurenoostveen SHIELD Act: a bill to stop patent trolls http://t.co/IMGK4TlbWA","","","","http://boingboing.net/2013/02/27/sheild-act-a-bill-to-stop-pat.html"
"307166316903682048","","","2013-02-28 16:32:11 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MT @JesseThorn This company has already won $8 million from Apple. They have a war chest &amp; are targeting podcasters. http://t.co/ahOoN2FG9X","","","","http://www.bloomberg.com/news/2011-07-08/apple-told-to-pay-8-million-in-patent-trial-over-ipod-playlists.html"
"307166021687574529","","","2013-02-28 16:31:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @JesseThorn Here is coverage of the patent troll situation from BoingBoing: http://t.co/IMGK4TlbWA &amp; from Current: http://t.co/7Jr21oWc6u","","","","http://boingboing.net/2013/02/27/sheild-act-a-bill-to-stop-pat.html,http://www.current.org/2013/02/company-claiming-patent-infringement-targets-podcasters/"
"307165709761384448","","","2013-02-28 16:29:46 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @JesseThorn The patent troll situation is an EXISTENTIAL THREAT to podcasting. It could not be more serious. Please, please help.","","","",""
"307159649902276608","","","2013-02-28 16:05:41 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @daveshumka I am human and I need to be loved, just like urrbee durbee durf durrrr.","","","",""
